temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,reactant_4,reactant_5,reactant_6,reactant_7
319.4375493331559,C(C1=CC=CC=C1)N([C@@H]1[C@@H](CN(CC1)C=1C=C(C(=O)OCC)C=C(C1)C)OC)C(=O)OCC1=CC=CC=C1,,,,C(C)O,[C].[Pd],C(=O)[O-].[NH4+],N[C@@H]1[C@@H](CN(CC1)C=1C=C(C(=O)OCC)C=C(C1)C)OC,,,,
234.6036432794577,C(C1=CC=CC=C1)N([C@@H]1[C@@H](CN(CC1)C=1C(=C(C(=O)OC)C=CC1)F)OC)C(=O)OCC1=CC=CC=C1,,,,CO,[C].[Pd],C(=O)[O-].[NH4+],N[C@@H]1[C@@H](CN(CC1)C=1C(=C(C(=O)OC)C=CC1)F)OC,,,,
302.04205783608757,C([O-])([O-])=O.[K+].[K+],C(C)O,C1(CC1)B1OC(C(O1)(C)C)(C)C,BrC1=NN(C=C1NC(OC(C)(C)C)=O)C=1C=NC=C(C1)F,O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,C1(CC1)C1=NN(C=C1NC(OC(C)(C)C)=O)C=1C=NC=C(C1)F,FC=1C=C(C=NC1)N1N=CC(=C1)NC(OC(C)(C)C)=O,,,,
266.9247186105476,C(C(=O)Cl)(=O)Cl,CC(C(=O)O)C(C)SC,ClC1=NN(C=C1NCC)C=1C=NC=C(C1)F,,ClCCl,CN(C1=CC=NC=C1)C,ClC1=NN(C=C1N(C(C(C(C)SC)C)=O)CC)C=1C=NC=C(C1)F,ClC1=NN(C=C1N(C(\C(=C/C)\C)=O)CC)C=1C=NC=C(C1)F,,,,
268.5711963355583,C1(=CC=CC=C1)C,C(C)(=O)O,C(C1=CC=CC=C1)(C1=CC=CC=C1)C1OC1,,O,CC(C)(C)C1=CC(=C(C(=C1)C=N[C@@H]2CCCC[C@H]2N=CC3=CC(=CC(=C3[O-])C(C)(C)C)C(C)(C)C)[O-])C(C)(C)C.[Co+2],C1(=CC=CC=C1)C([C@@H](CO)O)C1=CC=CC=C1,C(C1=CC=CC=C1)(C1=CC=CC=C1)[C@H]1OC1,,,,
229.70278850604365,C(C)(=O)N1CCC(CC1)C=1C=CC(=NC1)NC=1C(N(N=C(C1)Cl)C)=O,P(=O)([O-])([O-])[O-].[K+].[K+].[K+],C(C)(=O)OCC1=C(C=CC=C1B1OC(C(O1)(C)C)(C)C)N1C(C2=C(C=C(C=C2C=N1)C(C)(C)C)F)=O,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C,O1CCOCC1.O,C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C(C)(=O)OCC1=C(C=CC=C1N1C(C2=C(C=C(C=C2C=N1)C(C)(C)C)F)=O)C1=NN(C(C(=C1)NC1=NC=C(C=C1)C1CCN(CC1)C(C)=O)=O)C,C(C)(=O)N1CCC(CC1)C=1C=CC(=NC1)NC1=CC(=NN(C1=O)C)C=1C(=C(C=CC1)N1C(C2=C(C=C(C=C2C=N1)C(C)(C)C)F)=O)CO,,,,
250.42495637586347,[Li]CCCC,Cl,CC1=COC=C1,C(C)C(CC)C=1C=2N(N=C(C1)C)C(=C(N2)C)I,C1CCOC1,[Cl-].[Cl-].[Zn+2],C(C)C(CC)C=1C=2N(N=C(C1)C)C(=C(N2)C)C=2OC=CC2C,N1=NC=CC=C1,,,,
319.7005596046231,C(C1=CC=CC=C1)OC1=C(C=C(C=C1)Br)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCC=C)=O,C(C)(C)N(CC)C(C)C,C1(=C(C=CC=C1)P(C1=C(C=CC=C1)C)C1=C(C=CC=C1)C)C,O,C(C)(=O)[O-].[Pd+2].C(C)(=O)[O-],C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OC\C=C\C1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)=O,N,,,,
304.0484373338553,C(=O)[O-].[NH4+],C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCC\C=C\C1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)=O,,,C(C)O,[OH-].[Pd+2].[OH-],C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)=O,N,,,,
229.04293553386407,C(C1=CC=CC=C1)OC1=C(C=C(C=C1)Br)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,C(CC=C)OCCCCCC#N,C(C)(C)N(CC)C(C)C,C1(=C(C=CC=C1)P(C1=C(C=CC=C1)C)C1=C(C=CC=C1)C)C,C(C)#N,C(C)(=O)[O-].[Pd+2].C(C)(=O)[O-],C(C1=CC=CC=C1)OC1=C(C=C(C=C1)/C=C/CCOCCCCCC#N)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,N,,,,
267.950349835811,C(C)(C)N(CC[C@H](C1=CC=CC=C1)C=1C=C(C=CC1O)CCCCOCCCCCC#N)C(C)C,,,,C(C)O,[Ni],NCCCCCCOCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,N,,,,
231.2332759294685,C(=O)[O-].[NH4+],C(C1=CC=CC=C1)OC1=C(C=C(C=C1)[C@H](CNCCCCCCOCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)O[Si](C)(C)C(C)(C)C)NS(=O)(=O)C,,,C(C)O,[OH-].[OH-].[Pd+2],[Si](C)(C)(C(C)(C)C)O[C@@H](CNCCCCCCOCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)C=1C=CC(=C(C1)NS(=O)(=O)C)O,N,,,,
241.624995568548,C(C1=CC=CC=C1)OC1=C(C=C(C=C1)Br)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,C(O)([O-])=O.[Na+],C(C)(C)N(C(C)C)CC,CC1=C(C=CC=C1)P(C1=C(C=CC=C1)C)C1=C(C=CC=C1)C,C(C)(=O)OCC,C(C)(=O)[O-].C(C)(=O)[O-].[Pd+2],C(C)(C)(C)OC(=O)N(C(=O)OC(C)(C)C)CCCCCC\C=C\C1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,N,C(CCCCCC=C)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,,,
314.7669913869357,C(=O)[O-].[NH4+],C(C1=CC=CC=C1)OC1=C(C=C(C=C1)[C@H](CNCCCCCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)O[Si](C)(C)C(C)(C)C)NS(=O)(=O)C,,,C(C)O,[OH-].[OH-].[Pd+2],[Si](C)(C)(C(C)(C)C)O[C@@H](CNCCCCCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)C=1C=CC(=C(C1)NS(=O)(=O)C)O,N,,,,
278.3557081142653,C(C1=CC=CC=C1)OC1=C(C=C(C=C1)Br)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1,C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCCCC=C)=O,C(C)(C)N(CC)C(C)C,C1(=C(C=CC=C1)P(C1=C(C=CC=C1)C)C1=C(C=CC=C1)C)C,C(C)#N,C(C)(=O)[O-].[Pd+2].C(C)(=O)[O-],C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCCC\C=C\C1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)=O,N,,,,
251.26016030012,C(=O)[O-].[NH4+],C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCCC\C=C\C1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)=O,,,C(C)O,[OH-].[Pd+2].[OH-],C(C)(C)(C)OC(NCCC1=CC=C(C=C1)OCCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)=O,N,,,,
294.44555718474277,C(=O)[O-].[NH4+],C(C1=CC=CC=C1)OC1=C(C=C(C=C1)[C@H](CNCCCCCCCCC=CC1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)O[Si](C)(C)C(C)(C)C)NS(=O)(=O)C,,,CO,[OH-].[Pd+2].[OH-],C(=O)[O-].[NH4+],[Si](C)(C)(C(C)(C)C)O[C@@H](CNCCCCCCCCCCC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)C=1C=CC(=C(C1)NS(=O)(=O)C)O,,,,
275.76857226354736,C(=O)[O-].[NH4+],F.F.F.C(C)N(CC)CC,C(C1=CC=CC=C1)OC1=C(C=C(C=C1)[C@H](CNCCC1=CC=C(C=C1)OCCC1=CC(=C(C=C1)OCC1=CC=CC=C1)[C@H](CCN(C(C)C)C(C)C)C1=CC=CC=C1)O[Si](C)(C)C(C)(C)C)NS(=O)(=O)C,,C(C)O,[OH-].[Pd+2].[OH-],C(C)(C)N(CC[C@H](C1=CC=CC=C1)C=1C=C(C=CC1O)CCOC1=CC=C(C=C1)CCNC[C@H](O)C=1C=CC(=C(C1)NS(=O)(=O)C)O)C(C)C,N,,,,
284.2660175866388,O,COC=1C=C2CCCC(C2=CC1)=O,CC(C)([O-])C.[K+],,O1CCCC1,[Br-].C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,COC=1C=CC2=C(CCCC(C2)=O)C1,COC=1C=C2CCCC(C2=CC1)=C,,,,
291.5083777719449,BrC1=CC=C(C=C1)C1=NN=C(N1COC)CC1=CC(=CC=C1)Cl,C1CCOC1,C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,C(C)(C)[Si](C(C)C)(C(C)C)S,C1=CC=CC=C1,C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],ClC=1C=C(CC2=NN(C(=N2)C2=CC=C(C=C2)S[Si](C(C)C)(C(C)C)C(C)C)COC)C=CC1,ClC=1C=C(CC2=NN=C(N2COC)C2=CC=C(C=C2)S[Si](C(C)C)(C(C)C)C(C)C)C=CC1,[H-].[Na+],,,
232.51192688547079,Cl.O1CCOCC1,C(C)(C)(C)OC(=O)N1C(=CC=C1)C1=CC(=CC=C1)S(N)(=O)=O,CC(=O)O,,CCO,[Pt],Cl,N1C(CCC1)C=1C=C(C=CC1)S(=O)(=O)N,,,,
391.2244452110079,O=S(Cl)Cl,FC=1C=CC(=C2C[C@H](COC12)N(CCC)C(CC)CC)C(=O)OC,FC=1C=CC(=C2C[C@H](COC12)N(CCC)C(CC)CC)C(=O)O,[OH-].[K+],O,CN(C)C=O,C(N)(=O)C1=C2C[C@H](COC2=C(C=C1)F)N(CCC)C(CC)CC,N,,,,
259.16569741666797,CC1=C(C=CC=2N=CSC21)N=O,[N+](=O)([O-])C1=CC2=C(N=CS2)C=C1,,,CC(=O)O,[Fe],CC1=C(C=CC=2N=CSC21)N=O,NC1=C(C2=C(N=CS2)C=C1)C,,,,
285.45138266735614,NC1=NC=CC(=C1)CC[C@@H](C(=O)N1C(OC[C@@H]1CC1=CC=CC=C1)=O)CCC#N,,,,CC(C)O,[Rh],NC1=NC=CC(=C1)CC[C@H]1C(NCCC1)=O,N,,,,
241.1659419961264,[NH+]1(CCOCC1)[O-],S([O-])(O)=O.[Na+],Cl.C(C=C)C1CCCCC(N1)=N,CC(=O)C,C1CCOC1,[Os](=O)(=O)(=O)=O,Cl,Cl.N=C1C=CC=CC(=N1)CC(CO)O,,,,
277.86821308685757,C(C)(=O)NC1=CC=C(CC#N)C=C1,C(Cl)(Cl)Cl,,,C(C)O,[Pt](=O)=O,ClCCl.CO.N,C(C)(=O)NC1=CC=C(CCN)C=C1,,,,
288.20841867955346,C1(=CC=C(C=C1)S(=O)(=O)O)C,C(C)(=O)NC=1C=C(C(C(=O)OC)=CC1[N+](=O)[O-])C(=O)OC,CO,,C1(=CC=CC=C1)C,[Pt],CC=1NC2=C(N1)C=C(C(=C2)C(=O)OC)C(=O)OC,CC=1C=CC(=CC1)S(=O)(=O)O,,,,
305.563328880046,C(=O)[O-].[NH4+],C(CCC)OC(=O)C1=C(C2=C(C(=N1)Br)C=C(S2)C2=CC=C(C=C2)F)O,C(CCC)OC(=O)C=1C(=C2C(=C(N1)Br)SC(=C2)C2=CC=C(C=C2)F)O,,C(C)(=O)OCC,[Pd],C(CCC)OC(=O)C1=C(C2=C(C=N1)C=C(S2)C2=CC=C(C=C2)F)O,C(CCC)OC(=O)C=1C(=C2C(=CN1)SC(=C2)C2=CC=C(C=C2)F)O,,,,
322.89930010448234,C(C)(=O)OC(C)=O,ClC=1C=C(CN/C(=N/C(C2=CC=C(C=C2)C(F)(F)F)=O)/NC2=NC(=CC=C2)O)C=CC1F,[NH4+].[Cl-],,O,CN(C1=CC=NC=C1)C,ClC=1C=C(CN(C(C)=O)\C(=N\C(C2=CC=C(C=C2)C(F)(F)F)=O)\NC2=NC(=CC=C2)O)C=CC1F,NC(=N)N,,,,
262.9769754577709,CN(C(OCC1=CC=CC=C1)=O)CC1=CC=C(C=C1)C1C(NC=2C=3C1=NNC(C3C=CC2)=O)C2=CC=CC=C2,,,,CO,[Pd],CNCC1=CC=C(C=C1)C1C(NC=2C=3C1=NNC(C3C=CC2)=O)C2=CC=CC=C2,CN(C)CC1=CC=C(C=C1)C1C(NC=2C=3C1=NNC(C3C=CC2)=O)C2=CC=CC=C2,,,,
260.330068619942,C(C(=O)Cl)(=O)Cl,[N-]=[N+]=[N-].[Na+],C(C1=CC=CC=C1)OC1=NC(=NC=C1C(=O)O)N1N=CC=C1,CCN(CC)CC,O,CN(C)C=O,C(C1=CC=CC=C1)OC1=NC(=NC=C1C(=O)O)N1N=CC=C1,N(=[N+]=[N-])C(=O)C=1C(=NC(=NC1)N1N=CC=C1)OCC1=CC=CC=C1,NC=1C(=NC(=NC1)N1N=CC=C1)O,,,
257.3018363258105,BrC1=CC=C(C=C1)I,FC(C(F)(F)F)(C1=CC=C(C=C1)N1N=C(N=C1)C1=CC=C(C=C1)C)F,FC(C(F)(F)F)(F)I,,CS(=O)C,[Cu],BrC1=CC=C(C=C1)C(C(F)(F)F)(F)F,IC1=CC=C(C=C1)C(C(F)(F)F)(F)F,,,,
245.24525381757212,BrC(C(=O)O[C@@H](C)C1=CC=CC=C1)C1=CC=CC=C1,C(C)N(CC)CC,C1(=CC=CC=C1)C1(CCNCC1)O,,C(C)(=O)OCC,[I-].C(CCC)[N+](CCCC)(CCCC)CCCC,OC1(CCN(CC1)[C@@H](C(=O)O[C@@H](C)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,C1(=CC=CC=C1)[C@H](C(=O)O)N1CCCCC1,,,,
293.9839440274774,C1(=C(C(=C(C(=C1F)F)F)N)F)N.Cl.Cl,FC=1C=C(C=CC1N1CCOCC1)N1C(OC(C1)CNC(C)C1=CC=CC=C1)=O,,,CO,[OH-].[OH-].[Pd+2],C1(=C(C(=C(C(=C1F)F)F)N)F)N.Cl.Cl,FC=1C=C(C=CC1N1CCOCC1)N1C(OC(C1)CN)=O,,,,
264.738212060854,ClC1=NC=CC2=CC(=CC=C12)S(=O)(=O)N(C=1SC=CN1)CC1=C(C=C(C=C1)OC)OC,C(#N)C1=C(C=CC(=C1)C(F)(F)F)B(O)O,O1CCOCC1,C([O-])([O-])=O.[K+].[K+],O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,C(#N)C1=C(C=CC(=C1)C(F)(F)F)C1=NC=CC2=CC(=CC=C12)S(=O)(=O)N(C=1SC=CN1)CC1=C(C=C(C=C1)OC)OC,COC1=C(CN(S(=O)(=O)C=2C=C3C=CN=C(C3=CC2)C2=C(C(=O)N)C=C(C=C2)C(F)(F)F)C=2SC=CN2)C=CC(=C1)OC,,,,
273.5114175068051,BrC1=CC=C(C=C1)I,FC(C(F)(F)F)(C1=CC=C(C=C1)N1N=C(N=C1)C1=CC=C(C=C1)C)F,FC(C(F)(F)F)(F)I,,CS(=O)C,[Cu],BrC1=CC=C(C=C1)C(C(F)(F)F)(F)F,IC1=CC=C(C=C1)C(C(F)(F)F)(F)F,,,,
253.35285016840228,N#N,P(=O)([O-])([O-])[O-].[K+].[K+].[K+],BrC=1C=C(C=2C=NN(C2C1)C(C)C)C(=O)NCC=1C(NC(=CC1C)C)=O,C1(=CC=CC=C1)B(O)O,O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl.[Fe+2].C(Cl)Cl,CC1=C(C(NC(=C1)C)=O)CNC(=O)C=1C=2C=NN(C2C=C(C1)C1=CC=CC=C1)C(C)C,N,,,,
291.23970779559284,N1=CC=C(C=C1)B(O)O,N#N,P(=O)([O-])([O-])[O-].[K+].[K+].[K+],BrC=1C=C(C=2C=NN(C2C1)C(C)C)C(=O)NCC=1C(NC(=CC1C)C)=O,O,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl.[Fe+2].C(Cl)Cl,CC1=C(C(NC(=C1)C)=O)CNC(=O)C=1C=2C=NN(C2C=C(C1)C1=CC=NC=C1)C(C)C,N,,,,
256.97797220439185,N#N,CS(=O)[O-].[Na+],BrC=1C=C(C=2C(=CN(C2C1)C1CC1)C)C(=O)NCC=1C(NC(=CC1C)C)=O,CN(CCN)C,O,FC(S(=O)(=O)[O-])(F)F.[Cu+2].FC(S(=O)(=O)[O-])(F)F,C1(CC1)N1C=C(C=2C(=CC(=CC12)S(=O)(=O)C)C(=O)NCC=1C(NC(=CC1C)C)=O)C,N,,,,
332.4813126314575,C(=O)(OC(C)(C)C)NCCO,C1CCC(CC1)N=C=NC2CCCCC2,ClC1=C(C(=CC=C1)Cl)NC1=C(C=CC=C1)CC(=O)O,,C(Cl)Cl,CN(C)C=1C=CN=CC1,C(C)(C)(C)OC(=O)NCCOC(CC1=C(C=CC=C1)NC1=C(C=CC=C1Cl)Cl)=O,ClC1=C(C(=CC=C1)Cl)N1C(CC2=CC=CC=C12)=O,,,,
284.28117431527653,C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,,C(C)(=O)OCC,[Pd],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
311.1610761351583,[H][H],C(C)(=O)OCC,C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,O,[Pd],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
340.18936326035083,[H][H],C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,C(C)(=O)OCC,[Pd].CC(=O)[O-].CC(=O)[O-].[Pb+2],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
297.98468349115967,[H][H],C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,C(C)(=O)OCC,[Pd],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
312.1674437813925,[H][H],C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,C(C)(=O)OCC,[OH-].[Na+],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
295.8534226838331,C(C)N(CC)CC,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,BrC1=CC=C(N)C=C1,,C(Cl)Cl,CN(C)C=1C=CN=CC1,N1=CC=C(C=C1)C1=CC=C(N)C=C1,BrC1=CC=C(C=C1)NC(OC(C)(C)C)=O,,,,
340.1351413511692,C(C)(=O)O,N(=[N+]=[N-])C(C)(C)C1=CC=C(C=C1)N1N=NC2=C1N=C(N=C2)NC=2C=NN(C2)CC,,,C1CCOC1,[Zn],NC(C)(C)C1=CC=C(C=C1)N1N=NC2=C1N=C(N=C2)NC=2C=NN(C2)CC,C(=O)[O-],,,,
271.2866818729947,C1(=CC=CC=C1)\C=C\C1=CC=CC=C1,,,,C1CCOC1,[Pd],C1(=CC=CC=C1)\C=C\C1=CC=CC=C1,C1(=CC=CC=C1)CCC1=CC=CC=C1,,,,
319.23329414115267,C(C)(=O)[O-].[K+],ClC=1C=NC(=NC1)CCC(=O)[O-],B1(OC(C(O1)(C)C)(C)C)B2OC(C(O2)(C)C)(C)C,,O1CCOCC1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd],[OH-].[NH4+],C(C)OC(CCC1=NC=C(C=N1)B(O)O)=O,,,,
339.1460177295305,FC(OC=1C=C(C=CC1)B(O)O)(F)F,C(=O)([O-])[O-].[K+].[K+],BrC1=CN=C2N1N=C(C=C2)Cl,,O1CCOCC1.O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,BrC1=CN=C2N1N=C(C=C2)Cl,ClC=1C=CC=2N(N1)C(=CN2)C2=CC(=CC=C2)OC(F)(F)F,,,,
268.5074371527694,[O-]S(=O)(=O)[O-].[Mg+2],CCCCCC,[BH4-].[Na+],COC1=C(OCC(O)C2=CC=C(C=C2)OC)C=CC=C1,CCOCC,[Ni],COC1=CC=C(C=C1)C(C)=O,COC1=CC=C(C=C1)C(C)O,,,,
294.25674801596165,C([O-])([O-])=O.[K+].[K+],C(C)O,C1(CC1)B1OC(C(O1)(C)C)(C)C,BrC1=NN(C=C1NC(OC(C)(C)C)=O)C=1C=NC=C(C1)F,O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,C1(CC1)C1=NN(C=C1NC(OC(C)(C)C)=O)C=1C=NC=C(C1)F,FC=1C=C(C=NC1)N1N=CC(=C1)NC(OC(C)(C)C)=O,,,,
276.6731827840918,C(C(=O)Cl)(=O)Cl,CC(C(=O)O)C(C)SC,ClC1=NN(C=C1NCC)C=1C=NC=C(C1)F,,ClCCl,CN(C1=CC=NC=C1)C,ClC1=NN(C=C1N(C(C(C(C)SC)C)=O)CC)C=1C=NC=C(C1)F,ClC1=NN(C=C1N(C(\C(=C/C)\C)=O)CC)C=1C=NC=C(C1)F,,,,
283.24459444967533,[N+](=[N-])=CC(=O)OCC,C=CC1=CC=CC=C1,,,ClCCCl,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Rh+2].[Rh+2],C1(=CC=CC=C1)[C@@H]1[C@@H](C1)C(=O)OCC,C1(=CC=CC=C1)[C@H]1[C@@H](C1)C(=O)OCC,,,,
307.0654648379015,C([O-])([O-])=O.[Cs+].[Cs+],CC1=NNC=N1,BrC=1C=CC2=C(N(C[C@H](C=3N2C(=NN3)C)C)C3=CC=C(C=C3)Cl)C1,N1=CC=CC2=CC=C3C=CC=NC3=C12,C(C)(=O)OCC,[Cu]I,ClC1=CC=C(C=C1)N1C2=C(N3C([C@@H](C1)C)=NN=C3C)C=CC(=C2)N2N=C(N=C2)C,ClC1=CC=C(C=C1)N1C2=C(N3C([C@@H](C1)C)=NN=C3C)C=CC(=C2)N2N=CN=C2C,,,,
314.6923879373529,BrC1=CC2C(C=CO2)C=C1,BrC1=CC=CC2C1C=CO2,IC1CCN(CC1)C(=O)OC(C)(C)C,C[Si](C)(C)Cl.BrCCBr,CC(=O)N(C)C,[Zn],O1C=CC2=C1C=CC=C2C2CCN(CC2)C(=O)OC(C)(C)C,O1C=CC2=C1C=C(C=C2)C2CCN(CC2)C(=O)OC(C)(C)C,,,,
300.0984745557781,OC1=CC=C2C3=C(C(NC2=C1)=O)C1=C(O3)C=C(C=C1)O,C(C)N(CC)CC,CN(C(=O)Cl)C,,CN(C=O)C,CN(C1=CC=NC=C1)C,CN(C(=O)OC1=CC=C2C3=C(C(NC2=C1)=O)C1=C(O3)C=C(C=C1)O)C,CN(C(=O)C1=CC2=C(C=C1)C=1C(NC3=CC(=CC=C3C1O2)O)=O)C,,,,
265.1541095351766,C(O[C@H]1CN2CCC1CC2)(=O)Cl,FC1=C(C=CC=C1)NCC=1C=C(C(=O)OC)C=CC1,Cl.C(O[C@H]1CN2CCC1CC2)(=O)Cl,,N1=CC=CC=C1,CN(C1=CC=NC=C1)C,FC1=C(C=CC=C1)N(C(=O)O[C@H]1CN2CCC1CC2)CC=2C=C(C(=O)OC)C=CC2,N,,,,
