temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,product_2,product_3,reagent_0,product_4,product_5,reactant_4,reactant_5,reactant_6,reactant_7
364.3744239080187,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
415.3980700968357,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
409.49528640503866,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
416.98158990144464,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
415.2909415643852,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
408.1443155235604,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
350.4838154902796,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
380.4863111817864,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
401.6553885310144,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
372.36649320269504,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
371.8303403711428,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
340.9915487416424,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
340.66352670336914,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
344.68517796926704,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
336.5378668736665,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
352.48602216922166,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
410.24000141016256,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
360.9732953883895,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
412.5120336514549,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
382.82302078583194,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
378.3492034421379,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
325.95873991308713,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
382.5992087952348,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
338.72616109636635,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
332.08941411280597,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
402.2250550415189,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
353.5034062129953,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
334.63574364938376,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
325.0574290452279,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
356.5068665428639,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
371.78185675923976,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
394.63062591900655,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
343.1253573205105,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
362.8708845918794,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
384.7104897688397,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
391.44243276799943,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
387.5995358870201,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
326.57526477078625,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
413.0420473694845,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
342.8632814637109,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
359.24615210015816,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
337.8251546449119,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
364.2918256726398,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
400.6856482278463,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
352.02588555900223,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
409.54725588848237,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
341.0628176632018,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
393.4412421257712,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
413.3444359681303,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
423.27169806319296,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
406.02143489671766,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
